baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id,gene_name,nlog10padj
317.12347,-0.12971203523012326,0.1895527318026324,-0.6843058076587524,0.4937820804327535,0.6803740559622069,ENSG00000144535.19,DIS3L2,0.16725225527003967
51.691284,-0.5130484839254693,0.3697904622136596,-1.3874032360224513,0.1653188388008322,0.32455616229819856,ENSG00000237412.6,PRSS56,0.48871014057169115
4779.9844,0.09415039415519687,0.04266728372795192,2.206617950078637,0.027340761837846013,0.07751533180433061,ENSG00000135902.10,CHRND,1.1106123896294466
7063.3604,-0.7731130489539594,0.05853769482812112,-13.207097601365762,7.984413682935487e-40,4.869821387457628e-38,ENSG00000196811.12,CHRNG,37.31248696729955
69.58783,0.3144452600780539,0.3388209861211632,0.9280572129779693,0.3533778926628871,0.5507056070163749,ENSG00000221944.7,TIGD1,0.2590805017212323
1803.7444,0.10906511480531104,0.0510002291627856,2.138522053640003,0.03247439617786178,0.0893476753066417,ENSG00000135930.14,EIF4E2,1.0489167427065371
1036.08,-0.3094271108761068,0.2186644974783333,-1.415077044716721,0.15704590783451133,0.3121136908715453,ENSG00000204120.14,GIGYF2,0.5056871805831299
33.63398,2.068630317040101,0.32305175556692417,6.403402183683718,1.5195222101399805e-10,1.883636584320406e-09,ENSG00000066248.15,NGEF,8.725002883203736
244.79382,0.15718337337536295,0.09243331277718411,1.7005056797462472,0.08903584896637186,0.20197599368586558,ENSG00000085978.22,ATG16L1,0.6947002465401411
9.520937,0.770949693450985,0.49005909973333495,1.5731769777777749,0.11567784456482877,0.24737749660415043,ENSG00000130561.17,SAG,0.6066398097398286
383.2121,-0.19805672283258224,0.0963943980728472,-2.0546497181600403,0.03991284980938307,0.10590857427939157,ENSG00000077044.10,DGKD,0.9750688783109713
344.5899,0.08929073454580279,0.22207475878478375,0.40207511666076323,0.687628745017072,0.8252890552021768,ENSG00000085982.13,USP40,0.08339391436819966
251.4999,2.038892608964715,0.15968741821457486,12.768022877200119,2.4735797023355848e-37,1.3549616210982396e-35,ENSG00000123485.12,HJURP,34.86807300588279
143.60132,-0.287090828177477,0.23388379052900748,-1.2274934809638742,0.2196371705228356,0.3971916450086994,ENSG00000224287.2,MSL3P1,0.40099989553612586
62.50319,-0.2521337331131572,0.18249401117996258,-1.3816000398200514,0.167094541757272,0.3270249923349819,ENSG00000188042.8,ARL4C,0.4854190558461013
221.36172,0.6979162661144246,0.10057318044653392,6.939387449176339,3.93803719098683e-12,5.648670737585457e-11,ENSG00000130147.16,SH3BP4,10.248053739658666
194.64893,-0.3058251479923448,0.11443086861210566,-2.6725756057049757,0.007527141044390956,0.02625275814521363,ENSG00000157985.19,AGAP1,1.5808250623791384
5.482445,-0.5120719095304995,1.0928007133327604,-0.46858672700607257,0.6393650664581556,0.7927566137097147,ENSG00000144476.6,ACKR3,0.10086012610862814
1998.3499,0.14867148416841605,0.10308739802971809,1.4421887350921103,0.14924913760605185,0.30065230106708973,ENSG00000198612.11,COPS8,0.5219354678972604
695.245,2.5900701561272284,0.3061810684031719,8.459275975602404,2.69042655626725e-17,5.863998782398709e-16,ENSG00000163359.15,COL6A3,15.23180612854387
250.42374,1.1479522540050768,0.12139293658372975,9.456499581532789,3.18424515698634e-21,8.672139343117018e-20,ENSG00000115648.14,MLPH,19.061873752546852
25.095133,-0.2867656555720367,0.2885967663325363,-0.9936551237778262,0.32039079751577804,0.5148669120711872,ENSG00000124839.13,RAB17,0.2883050172165256
3449.354,0.20856378150815422,0.04318408725060845,4.829644315458252,1.3677715281525776e-06,1.046630021226295e-05,ENSG00000124831.19,LRRFIP1,4.980206812243088
817.0097,-0.36602546754961235,0.06219882214273799,-5.884765256641561,3.986193511206978e-09,4.260941458665721e-08,ENSG00000132329.11,RAMP1,7.370494432556902
1175.9573,-0.25233960931895366,0.042053583829866376,-6.000430554024329,1.967950050761596e-09,2.17900556345197e-08,ENSG00000184182.18,UBE2F,7.661741660908675
28.367981,0.3038314328915361,2.7078316876436452,0.11220469657622263,0.9106611053591542,0.954073191500817,ENSG00000258984.5,UBE2F-SCLY,0.020418307218711372
234.51,-0.03870711929284473,0.1014094856875523,-0.38169130856361216,0.7026903476383959,0.8363605351196257,ENSG00000132330.17,SCLY,0.07760646818356513
1835.0586,-0.11105293413727355,0.045835444565016106,-2.422861503606636,0.015398796103072295,0.04844580065717326,ENSG00000168427.9,KLHL30,1.3147438621727106
19.418148,-0.7254894305769783,0.4320432888704123,-1.6792054159058647,0.09311201683124906,0.2094584492632354,ENSG00000178752.16,ERFE,0.6789021161125605
527.90857,-0.05632193437797211,0.1270942999474247,-0.44315075027968126,0.6576566989960322,0.8065003499726622,ENSG00000132323.9,ILKAP,0.093395439817285
442.8343,-0.13040962878234036,0.1749100835190929,-0.7455809645651735,0.4559205853438515,0.6470613235091267,ENSG00000144485.11,HES6,0.1890545582809525
141.30795,0.03924853869489818,0.23721231842516066,0.1654574220911757,0.8685839601236676,0.9315527582036336,ENSG00000132326.12,PER2,0.03079254393695272
65.230255,-0.4773945087300322,0.33708595252275597,-1.4162397013497745,0.156705335596501,0.31173559702875264,ENSG00000204104.12,TRAF3IP1,0.5062136028869015
783.15137,-0.21006316613801593,0.13369726871606402,-1.5711851719583887,0.11613964330910377,0.24810641093082417,ENSG00000065802.12,ASB1,0.6053620136564124
10.521085,0.847524800070801,0.8193420671572517,1.0343967849854587,0.30095070679410396,0.492450582355519,ENSG00000233608.4,TWIST2,0.30763734463260717
242.47165,-0.26523561666014206,0.2131219801522435,-1.244524926385684,0.21330643126558824,0.3894787617926137,ENSG00000068024.16,HDAC4,0.40951621934636007
680.40027,-0.06347747923341794,0.05522359008872784,-1.1494631032033331,0.25036507259094454,0.4347248078624582,ENSG00000130414.12,NDUFA10,0.3617855757963791
912.22656,-0.25105935277169134,0.12832463988839812,-1.9564391763735602,0.05041344094745943,0.12740276963672023,ENSG00000172428.11,COPS9,0.8948211306751582
4358.3687,-0.6447161210702417,0.08633701679686116,-7.467435695481209,8.177266424863751e-14,1.365951661948472e-12,ENSG00000063660.9,GPC1,11.864564669117508
53.539608,0.2153052529242255,0.3572471631320646,0.6026786917958897,0.546722459454166,0.722299720889122,ENSG00000144504.15,ANKMY1,0.14128255295964132
292.39795,-0.3556942663933214,0.11964554380151951,-2.9729002442697245,0.002950003112018453,0.011690484623002968,ENSG00000188542.9,DUSP28,1.9321674850115143
135.68852,-0.5401624478797366,0.1248899788691994,-4.3251064078204635,1.5245825200374464e-05,9.835928827050477e-05,ENSG00000142327.13,RNPEPL1,4.007184622484263
37.086426,-0.17207148684032145,0.4235057826266642,-0.40630256751891564,0.6845202991138284,0.8235120720981546,ENSG00000142330.20,CAPN10,0.0843300300009844
12.764959,-0.9353189618844634,0.4203411234364113,-2.225142651373147,0.026071663284795082,0.07449926461458374,ENSG00000130294.16,KIF1A,1.1278480141698901
5.6180496,0.1301213646673093,1.0790446408874397,0.12058941746867255,0.9040162513062309,0.9511270496456655,ENSG00000172482.5,AGXT,0.021761467000901195
93.070335,0.21720611336930212,0.15018702395072064,1.4462375487283894,0.14811058535715182,0.29897568924402823,ENSG00000162804.14,SNED1,0.524364124238824
299.40704,-0.1214439325042438,0.17049670585626567,-0.7122948909442569,0.4762821871059255,0.6649078888276221,ENSG00000122085.17,MTERF4,0.17723851431288895
26.025526,1.3736142868348742,0.32010983156124856,4.291071849107054,1.7781276663657866e-05,0.0001135412419742785,ENSG00000115687.13,PASK,3.9448463595414163
1048.2339,-0.006736731275679764,0.1126872537841002,-0.059782549041321076,0.9523288245624196,0.9761216251367751,ENSG00000115685.15,PPP1R7,0.010496065699231331
9.114796,0.6638213639815789,0.5716537595954108,1.1612297703620456,0.24554847106630695,0.4291333501081762,ENSG00000146205.13,ANO7,0.3674077329501199
8822.068,0.12210753339433067,0.12291498927902444,0.9934307777315847,0.3205000689008217,0.5148694340323312,ENSG00000115677.17,HDLBP,0.28830288992673425
6075.33,0.5296827890679279,0.0669941970835391,7.90639804828819,2.649430906649928e-15,5.001188431850501e-14,ENSG00000168385.18,SEPT2,13.300926782050771
561.7185,0.019174714518847693,0.10269005239836351,0.18672416724906904,0.8518769066230208,0.9232979123549656,ENSG00000006607.14,FARP2,0.03465814641029048
1202.887,-0.23862817268643777,0.04156100384475529,-5.741636404592065,9.376598375103691e-09,9.558335815520028e-08,ENSG00000115694.15,STK25,7.0196177153652055
688.9009,-0.10874428907564042,0.10322355527194185,-1.0534832751028023,0.2921195556073828,0.48301713967385446,ENSG00000176720.6,BOK,0.3160374582056157
430.0331,0.19671024344911964,0.10721570512675094,1.8347148229503114,0.06654795482409841,0.15986615452086397,ENSG00000176946.12,THAP4,0.7962434715925948
927.43164,0.03935321089720683,0.12188421526623004,0.3228737274244097,0.7467908740557603,0.8634309229305338,ENSG00000168397.17,ATG4B,0.0637724015708709
450.95108,1.0683043274873818,0.1515924090771942,7.047215187030755,1.825339291996888e-12,2.7092663765467103e-11,ENSG00000168393.13,DTYMK,10.567148292797393
114.4131,0.2561612344665763,0.22326828029945267,1.1473247974275917,0.25124740906790954,0.43573564994382014,ENSG00000168395.15,ING5,0.3607769065767399
178.23148,-0.20605065899517777,0.35472539688969906,-0.5808737147152976,0.5613255689790264,0.7331475579718866,ENSG00000180902.18,D2HGDH,0.13480860767322494
95.88321,-0.9974865635928251,0.2919097223610491,-3.4171063420733954,0.000632905521707202,0.0029838442848657823,ENSG00000204099.11,NEU4,2.525223844734249
10.16081,0.13079537100888955,0.7960419723266936,0.16430712896531977,0.8694893698633384,0.9318796936497703,ENSG00000216921.8,AC131097.2,0.030640151762488438
21.086508,0.5992759014567506,0.3349161887431467,1.7893309478579613,0.073561532788714,0.17340357420606892,ENSG00000220804.8,LINC01881,0.7609419550606437
433.35754,0.07860523850990621,0.13424293844473487,0.5855446805663183,0.5581815326358948,0.7309550262154119,ENSG00000072756.17,TRNT1,0.1361093432436955
428.26205,-0.07379521771016383,0.12602994683690866,-0.5855371644777401,0.558186584844161,0.7309550262154119,ENSG00000113851.14,CRBN,0.1361093432436955
503.01,0.21976449206519436,0.15037194250821456,1.461472721569644,0.14388575630745773,0.2926093637656285,ENSG00000144455.14,SUMF1,0.5337117801701282
198.59207,-1.9475266484648857,0.21855048941998154,-8.911106324371508,5.05258334986765e-19,1.2410033825157158e-17,ENSG00000175928.5,LRRN1,16.906227034773707
173.22209,-0.15014926525888947,0.10949010156048508,-1.3713501322851842,0.17026583483957425,0.3319783557463075,ENSG00000170364.12,SETMAR,0.47889023041152345
201.08598,0.05101685220782903,0.20083382622728607,0.25402519668221946,0.799476092285945,0.8947721631166367,ENSG00000150995.19,ITPR1,0.04828753551963049
1357.9878,-0.08891508676025238,0.07766922561098755,-1.1447917249180597,0.25229544404320514,0.4369268272167938,ENSG00000134107.4,BHLHE40,0.35959128888043096
1222.5001,-0.11453523060656562,0.10175469828115463,-1.1256013976877761,0.26033427623009886,0.44674457427073117,ENSG00000134108.13,ARL8B,0.34994071331272836
130.32986,0.7068195533421132,0.13124324212185265,5.385569130377528,7.221577151835305e-08,6.655772313399447e-07,ENSG00000134109.11,EDEM1,6.176801543196531
6.190748,-6.192574199415467,2.551434223293491,-2.427095373605929,0.01522025411051061,0.047998524585742344,ENSG00000236152.1,MRPS36P1,1.3187721120852183
346.6392,-0.3048974915347915,0.13989288309250378,-2.1795068111733666,0.02929403923668494,0.08192436335729979,ENSG00000071282.12,LMCD1,1.0865869248798063
7.4155273,-1.3810531819776488,0.5790782065949467,-2.3849165212043064,0.01708299729389924,0.05278347993151157,ENSG00000215160.3,OR7E122P,1.27750198082244
1799.8499,-0.535230253249966,0.04274587175744257,-12.521215061119346,5.715344615545417e-36,2.9950881747024283e-34,ENSG00000182533.6,CAV3,33.52359038755747
58.87147,0.9076589712203481,0.3658802944914685,2.4807539101877283,0.013110485183567888,0.04235740105156276,ENSG00000180914.10,OXTR,1.3730706950138392
68.40386,1.5662422596031425,0.27331951939553983,5.730444218060122,1.0016796478021334e-08,1.0189475660473559e-07,ENSG00000070950.10,RAD18,6.991848163748425
46.81225,-0.33212643383167767,0.39463127678325854,-0.8416120398234169,0.40000514781944596,0.5963522931158874,ENSG00000196220.16,SRGAP3,0.2244971064417588
531.12573,-0.10501743001034052,0.15935541284656138,-0.6590138868483789,0.5098868512476106,0.6933505885442918,ENSG00000134077.16,THUMPD3,0.15904711146413067
467.53415,0.3126286091312118,0.15501823448972996,2.016721517699414,0.04372458310414431,0.11395081657805364,ENSG00000168137.15,SETD5,0.9432825582934163
436.28384,0.0954637337817963,0.07417577275254773,1.2869934513559536,0.19809657067358444,0.3708020399610254,ENSG00000163719.19,MTMR14,0.43085788525736896
63.2049,0.08167587995304383,0.3314344257880744,0.24643149171615913,0.8053482308774276,0.8980208111397096,ENSG00000156983.15,BRPF1,0.04671359867967789
312.24857,0.6842212674162603,0.17050489095621943,4.012912847127347,5.9974060687258304e-05,0.00035033539836468473,ENSG00000114026.21,OGG1,3.455515978760656
26.162739,0.7064058133604728,0.4772326961984889,1.4802125231307854,0.13881653940863886,0.28493508004182716,ENSG00000134072.11,CAMK1,0.5452540789082511
1637.0322,0.27016192211743256,0.039436426715768,6.850567980323958,7.355734608235542e-12,1.0346496470266194e-10,ENSG00000171148.13,TADA3,9.985206686073477
2603.8887,-0.01856412890891764,0.11567510914238611,-0.16048507796147218,0.8724989753362947,0.9337878636416858,ENSG00000241553.12,ARPC4,0.029751774855521305
28.744246,0.8499430412267981,0.34178737576536655,2.4867596098993285,0.012891247414728413,0.04181661396026763,ENSG00000250151.9,ARPC4-TTLL3,1.378651136461126
120.1529,0.25334264893040437,0.13230974434380027,1.9147693934930912,0.0555219193468461,0.13751171834820305,ENSG00000214021.16,TTLL3,0.8616602909456352
572.2878,-0.11213630015336172,0.09393452958163101,-1.1937708173213664,0.23256763003780145,0.41317589624879064,ENSG00000156990.14,RPUSD3,0.3838650221753621
902.27094,-0.21225495753008072,0.09349921650256567,-2.2701255205091084,0.02319996830758306,0.06778799113383166,ENSG00000171135.14,JAGN1,1.1688472360185533
6.352562,0.4490215504238347,0.5815688835939252,0.7720866144849654,0.44006312957472526,0.6329095797985448,ENSG00000163701.19,IL17RE,0.19865833074011766
141.2099,0.06229628169581492,0.15231857209025154,0.40898677581420095,0.6825493659254878,0.8225544534454149,ENSG00000163702.20,IL17RC,0.08483534195176823
2005.0137,0.3987591180534679,0.03987997102420098,9.998982140972036,1.5397146255179226e-23,4.685638889731271e-22,ENSG00000163703.17,CRELD1,21.32923118442025
70.17588,0.005510322227665861,0.31047401293587285,0.01774809484233386,0.985839812543275,0.9928622984278259,ENSG00000163704.12,PRRT3,0.003110980285927376
1277.6943,0.1124863059007419,0.04041470207985805,2.7833016232180277,0.005380875685798472,0.019684675265889774,ENSG00000125037.12,EMC3,1.705871745282968
11.277411,0.5468281687697295,0.7665807053618255,0.7133341146534949,0.4756390321735985,0.6644573372179728,ENSG00000180385.8,EMC3-AS1,0.17753289855213605
231.5694,-0.27633946652446423,0.1983119506828248,-1.3934584656798352,0.16348119648016846,0.3217753285567628,ENSG00000186162.10,CIDECP1,0.4924472575720123
109.66159,1.3451106612173778,0.2708425342166422,4.966393720645987,6.820940597367946e-07,5.479400869473885e-06,ENSG00000144554.10,FANCD2,5.261266925695613
2488.8599,0.15140764795083067,0.04001634332120714,3.783645265523059,0.00015454805358216568,0.0008349160944543047,ENSG00000254999.4,BRK1,3.0783571670870016
162.2643,0.39077276871282,0.28569738397846905,1.3677856033230944,0.17137919537985336,0.33361142552419887,ENSG00000134086.7,VHL,0.47675908406205236
68.36227,0.3005290487122278,0.22021583665776923,1.3647022542673481,0.1723466508470901,0.3350902737337745,ENSG00000134070.5,IRAK2,0.47483817773039283
61.348763,0.30055229975195036,0.3510222273574874,0.8562201374383693,0.3918760259473113,0.5887588382018462,ENSG00000157014.11,TATDN2,0.23006256036668818
2964.9756,0.1404252101793989,0.06601865480603095,2.12705349104706,0.03341563898582724,0.09126273104765158,ENSG00000157020.18,SEC13,1.0397065390569153
5.596271,0.1178497107474567,1.1127152403877931,0.10591183302781475,0.9156523054781185,0.9565061072481554,ENSG00000157103.12,SLC6A1,0.019312252677243673
54.007347,0.2953941484903726,0.3588228506034184,0.8232311515100552,0.4103765571151391,0.6060046900389989,ENSG00000196639.6,HRH1,0.2175240146948108
374.15265,0.479784076042153,0.07605347309387817,6.308509743531656,2.8173499836859424e-10,3.419452538727854e-09,ENSG00000197548.12,ATG7,8.466043419803928
414.41913,-0.23252645699189609,0.07081931264903231,-3.2833763601216392,0.0010257162702443055,0.00459121103264457,ENSG00000144560.15,VGLL4,2.3380727446535663
117.608215,-0.3178300582791486,0.2800860087212169,-1.1347587825977417,0.25647640033432784,0.4421628773459742,ENSG00000144559.10,TAMM41,0.3544177222741797
6.354836,0.2065339040597196,0.7559809650389259,0.27319987355645264,0.7846995771712392,0.8858975769658053,ENSG00000157150.5,TIMP4,0.05261648616018442
171.02983,-0.09476599835046623,0.12386144449572378,-0.765096828446385,0.4442138883011826,0.6367343539626708,ENSG00000154743.17,TSEN2,0.19604171785419314
721.59283,-0.056196481201674725,0.0536028325275638,-1.0483864107885943,0.2944606119328663,0.4852299060980233,ENSG00000075975.16,MKRN2,0.3140524401774901
2547.5894,-0.10578628705029322,0.08068191093894743,-1.3111524729544697,0.18980625569828702,0.35950255841810214,ENSG00000132155.11,RAF1,0.4442980145915005
584.5084,-0.997055899730763,0.14653442845910158,-6.804243277265355,1.0158175644194223e-11,1.4097139354791906e-10,ENSG00000144712.12,CAND2,9.850869007094442
6362.2563,0.03727186325569508,0.13655978671790758,0.2729343985626442,0.78490364378227,0.8858975769658053,ENSG00000144713.12,RPL32,0.05261648616018442
100.76597,-0.16715050402326853,0.26881974235117756,-0.6217940042696286,0.5340773293320755,0.7116038403519802,ENSG00000144711.16,IQSEC1,0.1477617168006293
207.05252,-0.4589650375177716,0.13055500929231528,-3.5154915924377876,0.00043894065778159256,0.0021446188449537524,ENSG00000163517.15,HDAC11,2.6686498821469913
584.366,-0.11116478400682304,0.08552587581502877,-1.2997795456341759,0.19367653790730321,0.36511800315096277,ENSG00000163520.14,FBLN2,0.4375667524341228
115.574554,-0.0022289910162701355,0.2639946982925666,-0.008443317349501855,0.9932632874879008,0.9964646162197487,ENSG00000163528.13,CHCHD4,0.0015381181911346365
1796.6416,0.08387311294437563,0.059531970071390425,1.4088751446289354,0.15887209030229454,0.3147395888533135,ENSG00000170876.7,TMEM43,0.50204862683833
5.284885,-3.4251364080410465,1.4497262484495461,-2.3626090868563376,0.018146799862303865,0.055526759443761155,ENSG00000268279.4,AC090004.1,1.2554976713277008
364.5044,0.16516233940173045,0.1793521442899643,0.9208829928161174,0.3571115188052616,0.5541240841236962,ENSG00000154767.14,XPC,0.2563929735096243
780.88904,0.3224238314158349,0.13332765341548952,2.4182817529313607,0.015593996992019315,0.04895381927684956,ENSG00000170860.4,LSM3,1.310213419771873
1343.9875,0.05355030946037362,0.1718547418740699,0.31160216399273816,0.755342889441993,0.8684110076936457,ENSG00000131389.17,SLC6A6,0.0612746802080481
287.63724,-1.5141108159506844,0.0950380146623909,-15.931633476660355,3.822397700877874e-57,3.8266155190305666e-55,ENSG00000144596.13,GRIP2,54.417185171523016
123.521164,-0.184168061462995,0.2500289639930458,-0.7365869078596725,0.4613735990029476,0.6517548331448009,ENSG00000154781.16,CCDC174,0.18591573959908947
5.6147118,-1.036405034428178,0.6394061056816494,-1.6208869843732594,0.10504187873876418,0.22932590040185002,ENSG00000154783.11,FGD5,0.6395468926474132
120.80038,0.056222750620149343,0.24636554004855826,0.228208663472448,0.8194840266556017,0.9056437100062973,ENSG00000177463.15,NR2C2,0.0430426248523219
665.04565,-0.0996704095786111,0.055813236034009034,-1.7857844601212212,0.07413416379896179,0.17447009106772524,ENSG00000131368.8,MRPS25,0.7582790122437224
477.53864,-0.0488542313461672,0.06590970957006419,-0.7412296559163798,0.45855420502731903,0.649741927470499,ENSG00000131381.12,RBSN,0.18725910755884043
329.0078,-0.006993932004383045,0.07941289636278041,-0.08807048130360086,0.9298206576979685,0.9650799591897246,ENSG00000131375.10,CAPN7,0.015436702825869883
125.25307,-0.13732706497032862,0.2320929997673649,-0.5916898187708223,0.5540583154908977,0.7277812422102861,ENSG00000131370.16,SH3BP5,0.13799914208524236
230.50276,-0.03793948994668048,0.156269374784135,-0.24278263094793046,0.8081737915671566,0.8994876066869192,ENSG00000206562.11,METTL6,0.04600481607002831
661.1879,-0.6460150289809675,0.05696055918285726,-11.341444646059426,8.178311367160532e-30,3.36306990950998e-28,ENSG00000144597.14,EAF1,27.473264104734472
1605.2559,-2.2355874136686538,0.08736550219058878,-25.588903601695048,2.0274686621109414e-144,8.656098558588947e-142,ENSG00000206561.13,COLQ,141.0626778073198
207.04877,0.5310220299283408,0.14525130431060343,3.65588476088869,0.000256296478110552,0.0013230439815977142,ENSG00000131373.14,HACL1,2.8784257184370605
194.50674,0.5469548838900721,0.12169315345972245,4.494541133500179,6.972012607034807e-06,4.812445791902865e-05,ENSG00000169814.13,BTD,4.317634149412804
750.31665,1.2237854461314281,0.1448361243127869,8.44944900271255,2.9268080927013647e-17,6.341126309500449e-16,ENSG00000206560.11,ANKRD28,15.197833595973625
55.27278,1.5268451635337121,0.22560783719715194,6.767695584083135,1.3084970216916814e-11,1.788525684263319e-10,ENSG00000131386.19,GALNT15,9.747504818750272
863.9435,0.05285669676499685,0.12989025309321048,0.4069335112240207,0.6840568223917294,0.8234439608615515,ENSG00000154813.10,DPH3,0.08436595122005427
147.39142,-0.22905009666249418,0.11878971688352506,-1.9281980180749227,0.05383050063671699,0.13423871280580377,ENSG00000154814.14,OXNAD1,0.8721222208778358
449.90408,0.3700117691366521,0.08048392885356073,4.597337312022662,4.27924527421885e-06,3.05245820150176e-05,ENSG00000131378.14,RFTN1,4.515350274305741
5.5178003,-2.81567022404297,0.9811829654664597,-2.869668882504891,0.00410901838584226,0.015618358441708889,ENSG00000154822.18,PLCL2,1.8063646143237466
490.3866,0.1892887209199679,0.11687771684554432,1.6195449913700473,0.10533005431942397,0.22974771878298397,ENSG00000131374.14,TBC1D5,0.6387487921284914
46.87323,-0.926120433411541,0.3883002232393996,-2.3850628405138923,0.01707620416226338,0.05277372357236858,ENSG00000182568.17,SATB1,1.2775822620881552
20.739021,0.42480986897667483,0.3474903776989051,1.2225082944448198,0.22151546917919884,0.3998406553848856,ENSG00000163576.18,EFHB,0.39811304935836633
831.52344,0.24692459665557195,0.17234631010038867,1.4327234305842855,0.15193689076805336,0.30496624811795664,ENSG00000144566.11,RAB5A,0.5157482231687565
57.03694,-0.3556835672763329,0.19127377064490855,-1.8595522327870242,0.06294890280497825,0.15257409803257044,ENSG00000114166.8,KAT2B,0.816519188768619
52.969574,1.9215147677701314,0.3407522894045912,5.639036999949917,1.7100379310895392e-08,1.6955540032579066e-07,ENSG00000129810.15,SGO1,6.770688373421479
169.30063,-0.3185813240037667,0.11094803228175852,-2.8714463650397355,0.0040859811374629835,0.015551154219038457,ENSG00000151789.12,ZNF385D,1.808237371758913
521.3261,0.6859603055230657,0.07520003241769779,9.121808641157312,7.388089253587124e-20,1.8881250634695545e-18,ENSG00000132967.9,HMGB1P5,17.72396924278378
606.98926,-0.1438827130427115,0.058438640918924166,-2.4621160037299568,0.013811998562435411,0.04412301301327298,ENSG00000182247.10,UBE2E2,1.3553348386987647
174.95,-0.15305263381645015,0.21679802482622354,-0.705968764886723,0.48020756213425164,0.6683951454540988,ENSG00000170142.11,UBE2E1,0.17496671304278943
445.24146,-0.5829292269019357,0.06909983397943854,-8.436043812715859,3.282597811736606e-17,7.069761103140738e-16,ENSG00000197885.10,NKIRAS1,15.150595261357365
12554.361,-0.0058404277609424085,0.09830396052532114,-0.0594119273499467,0.9526240131903793,0.976229451145185,ENSG00000174748.20,RPL15,0.010448094572445214
134.94385,-0.5341718385108141,0.15833580426537505,-3.3736642257838776,0.0007417478598569776,0.0034378071308058386,ENSG00000174738.13,NR1D2,2.463718491923642
93.427864,-0.27470898211816425,0.18089826481215446,-1.518582737117038,0.12886755911462466,0.2692732817198635,ENSG00000151090.18,THRB,0.5698067367380852
106.62778,-0.5629659968456471,0.24229659825881136,-2.3234581124589697,0.020154555382701125,0.060572158578734894,ENSG00000077092.19,RARB,1.2177269493327483
349.12427,-0.2978566447001589,0.16636976037766252,-1.7903292282444758,0.07340100018632853,0.17308137080973765,ENSG00000077097.15,TOP2B,0.7617496738341449
505.81537,-0.16656140947028583,0.0640244160895862,-2.601529535813723,0.00928090729879254,0.03150646640534904,ENSG00000151092.17,NGLY1,1.5016003022119842
176.03268,-0.31231947705099883,0.21446818638836665,-1.4562508421898974,0.14532328930966384,0.29491302497121213,ENSG00000151093.8,OXSM,0.5303060462063989
28.34972,1.1331288858215738,0.49913923851830844,2.270165914395469,0.02319751826279748,0.06778799113383166,ENSG00000163491.16,NEK10,1.1688472360185533
495.92413,0.3386692966798558,0.22598285759424508,1.4986503856320843,0.13396435415282912,0.27723338704399003,ENSG00000033867.16,SLC4A7,0.5571544690968997
15.965118,1.317809926832379,0.6692394176664673,1.9691158231942993,0.048939792213228646,0.1244097336867209,ENSG00000271943.2,AC098614.3,0.9051456395723873
396.57306,-0.07513739634049227,0.07235068166657849,-1.0385167715040489,0.2990295312438316,0.49039036782881673,ENSG00000187118.13,CMC1,0.30945806875040044
574.9783,-0.08830543655805863,0.1598643696612151,-0.552377222924631,0.5806899325807409,0.7463516080522432,ENSG00000163512.14,AZI2,0.12705652713561041
26.286167,-0.3096993512733642,0.5057160627267491,-0.6123976952670028,0.5402746662998539,0.7164833780384322,ENSG00000206559.8,ZCWPW2,0.1447938805072826
6.801197,-0.546972402843983,0.9749818340051457,-0.5610077888293211,0.5747922274780786,0.7420109755997268,ENSG00000283563.1,AC098650.1,0.12958967072212738
748.4271,0.34861930386811596,0.062443541013407135,5.582952187052694,2.3646977130153533e-08,2.3053023507139603e-07,ENSG00000144642.21,RBMS3,6.637272106875028
805.4483,0.00366276388581751,0.24201641918424827,0.01513436112377578,0.9879249878848306,0.9938192851710145,ENSG00000163513.17,TGFBR2,0.002692579977193164
70.45993,-0.7967346285596631,0.176414410606954,-4.516267269881733,6.293921812033296e-06,4.3818977948909034e-05,ENSG00000144644.14,GADL1,4.358337756312637
424.6488,0.0377058667674917,0.21171768644255037,0.17809502550805173,0.8586483486523274,0.9258595337726946,ENSG00000163527.9,STT3B,0.03345489704889618
99.42763,-0.04023621940040132,0.302346974893994,-0.13307961627368214,0.8941304156037109,0.9454073898201774,ENSG00000144645.13,OSBPL10,0.024381007337122042
14.150496,0.14025943905831573,0.7141886520855858,0.196389901531938,0.8443049997690592,0.9190277515209248,ENSG00000197385.5,ZNF860,0.03667137419557488
464.61578,-0.23990329258988505,0.06688603184712347,-3.5867472768935458,0.0003348285452517762,0.001682371465169534,ENSG00000152642.10,GPD1L,2.774078106361029
5.7011476,-1.3055550243339558,1.1590084863919297,-1.1264412984569554,0.2599787744096643,0.44629258806586475,ENSG00000170293.9,CMTM8,0.3503803257716708
246.10411,-0.14518012583885406,0.1424587709165996,-1.019102754465344,0.3081541866389287,0.5009558130589933,ENSG00000153551.13,CMTM7,0.3002005795039368
616.95074,0.33678656547806374,0.14165019519522926,2.3775933736899404,0.01742603042129072,0.053694811631385286,ENSG00000091317.8,CMTM6,1.2700676768464365
794.28015,-0.1694644922823879,0.109341526455846,-1.5498639700335684,0.12117416908696217,0.2568580955704356,ENSG00000144635.9,DYNC1LI1,0.5903067417708234
307.52896,0.26268178440070034,0.1271520826917771,2.06588660476332,0.03883918797279631,0.10347354802199867,ENSG00000182973.18,CNOT10,0.9851706590606464
