gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,celltype,nlog10padj
Mapk1ip1,6.356579,-0.5020660414619492,0.5788380585078798,-0.867368746892987,0.3857400001884217,0.7835507255784029,Oligodendrocyte,0.10593288288946703
Mapk1ip1l,5.7376504,-0.8439938337971427,0.5854619282370127,-1.441586195602233,0.14941914503552825,0.5439401429555746,Oligodendrocyte,0.2644488889311699
Mapk3,3.1817803,0.36703939831115795,0.5726894473057769,0.6409047696581427,0.521584556789086,0.8627029853450987,Oligodendrocyte,0.06413869910288732
Mapk6,3.6374254,-0.6889426607334513,0.7226940995108219,-0.9532977523959082,0.34043922997261933,0.757032761928652,Oligodendrocyte,0.12088532523315354
Mapk7,3.111975,1.1887408853739927,0.829904773142295,1.4323822730564917,0.15203444897017906,0.5480988867856058,Oligodendrocyte,0.26114107999924574
Mapk8,10.157463,0.33388433168743886,0.4417685276453294,0.7557902177121486,0.4497749827309493,0.8232896101809495,Oligodendrocyte,0.08444736529970692
Mapk8ip1,21.78153,-0.1808448979846455,0.29849010693107597,-0.6058656343555272,0.544603981325424,0.8679894585617393,Oligodendrocyte,0.061485549151005243
Mapk8ip3,14.130629,-0.3327831413964034,0.390513825701865,-0.8521673740956469,0.39412120198520517,0.7886842243420593,Oligodendrocyte,0.10309684606342959
Mapk9,10.217453,1.0057703692787319,0.41612213172669216,2.4170076345262,0.01564868890273858,0.14583246254041485,Oligodendrocyte,0.8361457906071942
Mapkap1,27.56569,-0.12841056503840803,0.256548774392477,-0.5005308068319252,0.6167013697019135,0.9019859348568889,Oligodendrocyte,0.044800234588508306
Mapkapk2,5.4499784,0.8629345015276237,0.6737842050129449,1.2807283030789431,0.20028911483524325,0.6148995703227739,Oligodendrocyte,0.21119581042992233
Mapkbp1,5.558292,0.05024505388076555,0.6410444325810092,0.07837998635830294,0.937525793120117,0.9933890385011934,Oligodendrocyte,0.0028806365138474388
Mapre1,3.21531,-0.381890054942952,0.758415060580454,-0.5035370139546964,0.614586763643843,0.9017561714428494,Oligodendrocyte,0.04491087677294458
Mapre2,49.60959,0.13948984667039233,0.23444066843428907,0.5949899716716157,0.5518501743725581,0.8706799289439122,Oligodendrocyte,0.0601414668525083
Mapre3,13.271091,-0.5208846148746478,0.3753695464451439,-1.387658161956858,0.16524116166288205,0.5659268914953498,Oligodendrocyte,0.24723966893697957
Mapt,226.59454,-0.7159684455162825,0.13396140119339037,-5.344587613581995,9.062313471607146e-08,6.040228935640763e-06,Oligodendrocyte,5.218946600517731
Marchf1,84.626945,-2.6996045618345783,0.19638795194051045,-13.746284001435782,5.361336692546047e-43,1.095857219956412e-39,Oligodendrocyte,38.96024602671338
Marchf2,9.061916,0.2768416038266105,0.33673963448952526,0.8221236096733424,0.4110065495880705,0.7952957280132685,Oligodendrocyte,0.09947135038422034
Marchf5,5.0066686,-0.24619130212955892,0.5095889608441588,-0.4831174162833729,0.6290123684843936,0.9056196349278427,Oligodendrocyte,0.04305417002465046
Marchf6,10.006681,-0.13836491049291025,0.3198990285785689,-0.43252682294071765,0.6653585616131217,0.9161465299677878,Oligodendrocyte,0.03803505901003484
Marchf7,12.066723,0.20568916510678725,0.2935217720025908,0.7007628895922983,0.48345100113022854,0.8386199544358024,Oligodendrocyte,0.07643480804471457
Marchf8,19.096462,-0.6936484985174693,0.2500266934494341,-2.7742977717607347,0.005532101651147241,0.06923030066292833,Oligodendrocyte,1.1597037822703038
Marf1,19.419514,0.030990207145979654,0.23225714251844645,0.13343058822623002,0.893852855779088,0.9819766066487642,Oligodendrocyte,0.007898858164545912
Mark1,10.912671,2.1238263447329313,0.3563839771941963,5.9593766292575,2.532019311894376e-09,2.352476124323684e-07,Oligodendrocyte,6.628474775606166
Mark2,16.212584,-0.5480716878886077,0.26235157874319215,-2.089073336299981,0.03670112212998352,0.2497794460611087,Oligodendrocyte,0.6024433018686236
Mark3,15.766663,0.013941247752017582,0.3332081523162714,0.04183945577293367,0.9666266813788587,0.9946902193608017,Oligodendrocyte,0.0023121523895457876
Mark4,3.1795182,-0.5074295761123702,0.6035225331090825,-0.8407798355072449,0.4004712856290361,0.7910319687007571,Oligodendrocyte,0.10180596460626952
Mast2,17.319496,-0.4639948045104454,0.34399730929925426,-1.3488326564403488,0.17739072287964242,0.5820010233803998,Oligodendrocyte,0.23507625169363422
Mast3,69.159645,0.16598031666298477,0.1931105790566223,0.8595091862591194,0.39005965404715726,0.7852415622512043,Oligodendrocyte,0.10499672158011625
Mast4,504.30463,0.7269911745589,0.07915915442378023,9.183917891125228,4.156855815213633e-20,2.1241533215741665e-17,Oligodendrocyte,16.672814139045162
Mat2a,16.520943,0.20196127241663497,0.4085712266640697,0.49431105089220845,0.621086521803653,0.9035709423806526,Oligodendrocyte,0.04403774385022671
Mat2b,2.6530938,-0.18550153298446642,0.6247051750344603,-0.2969425264873686,0.7665103881812441,0.9505818436614304,Oligodendrocyte,0.02201048508960496
Matn2,2.5943825,-0.9494033417902834,0.9301039159336588,-1.0207497522868199,0.30737301626210134,0.7301164087613002,Oligodendrocyte,0.136607891040915
Mau2,13.273016,0.26594769685495895,0.39553212815350663,0.6723795057976788,0.501342126392454,0.8506522175491922,Oligodendrocyte,0.07024796150276584
Max,7.065021,-0.4311422993437712,0.5127352068750833,-0.8408673591412058,0.40042224616582367,0.7910319687007571,Oligodendrocyte,0.10180596460626952
Maz,2.5415766,-1.1694771479557957,0.9321557931651571,-1.2545940888108504,0.20962615042199728,0.6265007029334348,Oligodendrocyte,0.20307843739139442
Mb21d2,6.479708,-0.26456437731604754,0.552192695382455,-0.4791160396151333,0.6318560796587863,0.9056196349278427,Oligodendrocyte,0.04305417002465046
Mbd1,4.924568,0.9966871829735194,0.6486456642580811,1.5365664767273626,0.12439950710681404,0.5011738409634867,Oligodendrocyte,0.30001160531893717
Mbd2,9.924985,0.2674004076964547,0.4640464815044841,0.5762362572592219,0.5644555012614453,0.876041795427786,Oligodendrocyte,0.057475173408802566
Mbd5,49.046387,-0.0003309564900831685,0.16941389337552423,-0.001953538068743675,0.9984413031274209,0.9993156960429401,Oligodendrocyte,0.0002972911628602974
Mbd6,5.3064737,0.44095161892862306,0.5621137052122617,0.7844527091936209,0.43277452047877174,0.8085304965642588,Oligodendrocyte,0.0923035945086125
Mbip,8.240557,0.12262071337675333,0.36001257000269765,0.34060120005208294,0.7334038259021436,0.9394677794927814,Oligodendrocyte,0.027118110112093693
Mblac2,8.902286,1.428256291476886,0.5255785885796426,2.7174932969333807,0.006577848777449578,0.0781693191924822,Oligodendrocyte,1.1069636704688226
Mbnl1,53.96787,0.06041798966869783,0.1850029809773678,0.32657846565234,0.7439867331505393,0.9416154071577105,Oligodendrocyte,0.02612644397427281
Mbnl2,189.26216,-0.07697868700939642,0.10271903635887969,-0.7494101360184916,0.45361004357735124,0.8256518502301934,Oligodendrocyte,0.08320304153835177
Mboat1,14.916294,-6.960499807549366,1.6659998827707752,-4.177971366944604,2.9412067049877056e-05,0.0009593340167545006,Oligodendrocyte,3.0180301557313736
Mboat2,21.93716,-0.42612578880534374,0.2940792928025328,-1.4490166401871654,0.14733293560131935,0.5409853659325091,Oligodendrocyte,0.2668144827320975
Mbp,830.30164,0.09003147658703757,0.07348901395336227,1.225101164701618,0.22053710641377244,0.6409163680233425,Oligodendrocyte,0.1931986370577714
Mbtd1,24.248648,0.1466516324380483,0.26342764754576875,0.5567055463021153,0.5777286268702977,0.8812517263603645,Oligodendrocyte,0.05490001922262066
Mbtps1,8.21245,-0.3550084454756319,0.5281568500993415,-0.6721648037109772,0.5014787848968427,0.8506522175491922,Oligodendrocyte,0.07024796150276584
Mbtps2,5.4645257,0.07753280332766554,0.43012854671139367,0.18025495847800188,0.8569524143341769,0.9751033966778944,Oligodendrocyte,0.010949330736534035
Mcam,15.185703,-1.0846563475585012,0.403865547159218,-2.6856867469581194,0.007238091360404109,0.08406056102651135,Oligodendrocyte,1.0754077158068487
Mccc1,9.110101,0.04390328747537363,0.46109364393166946,0.0952155555670157,0.9241436145665876,0.98986315060776,Oligodendrocyte,0.004424842820670694
Mccc2,8.977375,0.08751691085918181,0.3393128358698926,0.2579239616291429,0.7964655916606578,0.9606813446933249,Oligodendrocyte,0.017420642706697416
Mcm3ap,5.063781,0.3619861806576295,0.43542894589398307,0.8313323771216735,0.4057858889380369,0.7930613720203793,Oligodendrocyte,0.10069320297437673
Mcm9,11.392113,0.31745275032276543,0.42688794267789987,0.7436442180384872,0.45709174467474056,0.8285657635003403,Oligodendrocyte,0.08167301580005544
Mcmbp,11.10392,0.0692446601407835,0.4388757010364252,0.15777738429641702,0.874632220138112,0.979057618226816,Oligodendrocyte,0.009191748910212443
Mcoln1,4.819259,0.1326569147350126,0.608102449566231,0.21814895636358447,0.8273130541519552,0.9688853414934663,Oligodendrocyte,0.013727614593190857
Mcph1,3.1766534,0.1864671773065729,0.5582550986784318,0.3340178670073955,0.7383660762901665,0.940494266201356,Oligodendrocyte,0.026643847816634893
Mctp1,2.883762,-0.12246341026674855,0.775863287090364,-0.15784148097277526,0.8745817112536691,0.979057618226816,Oligodendrocyte,0.009191748910212443
Mcts1,3.9620292,0.5099618304264412,0.697668925540446,0.7309510453420318,0.46480905539162654,0.830722567082907,Oligodendrocyte,0.08054399150122969
Mcu,15.108036,0.9182155280003351,0.42593776309684955,2.155750458293015,0.031103155822469288,0.22769850813225198,Oligodendrocyte,0.6426398148484199
Mdc1,4.342708,0.5352350810869763,0.640165216089712,0.8360889777116054,0.40310484870892427,0.79229998867507,Oligodendrocyte,0.10111035028110586
Mdga2,199.6325,0.20033994683176204,0.144004371339711,1.3912073985528786,0.16416254435832156,0.5658486351912466,Oligodendrocyte,0.247299727279467
Mdm2,16.230482,0.575176576937972,0.35498819206476934,1.620269602750697,0.10517437560792504,0.4544856715595138,Oligodendrocyte,0.34247980410478174
Mdm4,34.113373,-0.04998037398180492,0.23247334617968227,-0.2149939973900247,0.8297719985270977,0.968989124922522,Oligodendrocyte,0.013681097059288529
Mdn1,9.670921,0.34514729371872993,0.45327085569516196,0.761459267416151,0.4463827991713948,0.8192814500206503,Oligodendrocyte,0.08656687822356905
Me1,7.9953647,1.4389890290974712,0.37812286496328373,3.8056123086796116,0.00014145380899286387,0.003659893488372326,Oligodendrocyte,2.4365315534266965
Me2,11.035162,0.053686043075917955,0.30321051413302513,0.1770586459688687,0.8594623243775873,0.9760626484272551,Oligodendrocyte,0.010522306315816566
Meaf6,5.595116,0.23279076530597595,0.5889427966850538,0.3952688896379598,0.6926444564516937,0.9245310855380465,Oligodendrocyte,0.034078481962160304
Mecp2,15.334243,-0.5081742738373038,0.35744582894151705,-1.4216819240614162,0.15511860992287216,0.5545759865160186,Oligodendrocyte,0.2560389395713028
Mecr,2.9701712,-0.6365528881819075,0.813449475119435,-0.7825352497626794,0.4339000777633021,0.8097388677797913,Oligodendrocyte,0.09165501391987385
Med1,11.539896,0.471610736837845,0.30131616386395277,1.565169059602066,0.11754327420641013,0.48537089236421865,Oligodendrocyte,0.3139262718125755
Med12,8.034135,0.6169481055075392,0.4909525963224165,1.256634775187907,0.20888591636008524,0.6256594486849574,Oligodendrocyte,0.20366199235038135
Med12l,5.75512,0.1443590107193342,0.6116597154362406,0.23601196396655974,0.813423386489326,0.964402935226276,Oligodendrocyte,0.015741476487621184
Med13,22.66818,0.112579719103777,0.21168844819168292,0.5318179620355882,0.5948520810137987,0.8904399449058689,Oligodendrocyte,0.05039536589809755
Med13l,22.644493,-0.03259855091036571,0.29404915374721985,-0.11086089007550468,0.9117266595705678,0.9859699226175657,Oligodendrocyte,0.006136333172842171
Med14,10.931843,0.5921060107340981,0.3033699454050813,1.951762261563108,0.050966436715733206,0.30469620266834374,Oligodendrocyte,0.5161329582173024
Med15,13.94432,-0.2729644847540036,0.27662415761571624,-0.9867702340487682,0.32375529006824066,0.744103237892973,Oligodendrocyte,0.12836680566807515
Med17,4.6383905,0.13642653647127984,0.47484903304247034,0.28730507377715964,0.7738787380469685,0.9510079160491494,Oligodendrocyte,0.021815868044546393
Med23,6.32774,0.27901316332400306,0.555285130822447,0.5024682777130185,0.6153381612353781,0.9017561714428494,Oligodendrocyte,0.04491087677294458
Med24,2.8919845,0.9699004081534197,0.8154937164711724,1.189341362862243,0.23430536490064036,0.6590644484269389,Oligodendrocyte,0.18107211465087247
Med25,3.3903253,0.31954330102164247,0.8519209984772552,0.3750856025298145,0.7075968042029288,0.9309125945875047,Oligodendrocyte,0.03109109395994452
Med26,5.5772133,-1.0836218586799307,0.4898779674169335,-2.212024076922128,0.026965001367565033,0.2079866688550038,Oligodendrocyte,0.6819645007499896
Med27,14.803235,-0.04030369681035339,0.26224255361315424,-0.1536886224415248,0.8778552561712081,0.9795923651932938,Oligodendrocyte,0.008954608364947136
Med6,3.023435,-0.8375780578225567,0.6260558613431249,-1.337864733069725,0.18094053535374766,0.5876733913078288,Oligodendrocyte,0.23086397283808258
Med8,5.2670593,0.06962643707577128,0.602057837308946,0.11564742249180697,0.9079319773126178,0.9852038552410713,Oligodendrocyte,0.00647389737429881
Mef2a,35.12621,0.48223849067695623,0.2679940414812536,1.7994373606649354,0.07194952415235191,0.3684964866506547,Oligodendrocyte,0.4335666484711644
Mef2c,3.2288597,0.1807987791261903,0.7242804915772035,0.24962536093230991,0.8028770841610133,0.9620537230942492,Oligodendrocyte,0.01680067537182617
Mef2d,19.462969,0.30114094459039314,0.3566615436450401,0.8443325330585608,0.3984836114091792,0.7905213539828816,Oligodendrocyte,0.1020863941800011
Meg3,42.3835,-0.26099185738207864,0.15925967575725872,-1.6387817954613864,0.10125871183054301,0.4436159232178568,Oligodendrocyte,0.35299287361048515
Megf10,50.57466,-0.36235375365577843,0.20599553324593795,-1.7590369458310755,0.07857123346923278,0.38561039174603856,Oligodendrocyte,0.4138512708865557
Megf8,4.353534,0.09829138229819474,0.48904342657657796,0.20098702274000113,0.8407087213714152,0.9726841394737177,Oligodendrocyte,0.012028165645236531
Megf9,11.77104,-0.8264358312736882,0.44265201095062967,-1.8670102266086015,0.061900159747687096,0.3413415283928213,Oligodendrocyte,0.4668108712447224
Meis1,27.889242,-0.002533918818436396,0.2697179412282865,-0.009394698798667282,0.9925042251386172,0.9986931257876601,Oligodendrocyte,0.000567939452559031
Meis2,14.992428,0.19647857730050464,0.3576137832751774,0.5494155608351312,0.5827202976276897,0.8848764592939791,Oligodendrocyte,0.05311735844577464
Memo1,13.977636,-0.15229465021333732,0.40932821765594884,-0.3720599842480075,0.7098481889373941,0.9324705594163095,Oligodendrocyte,0.030364871138449996
Metap1,5.081557,-0.39196267416266795,0.5824682564656822,-0.6729339664637357,0.5009893018218032,0.850649184636686,Oligodendrocyte,0.07024950993758618
Metap1d,19.656078,0.0005103483475573231,0.22948989326665034,0.002223838010000449,0.998225635448601,0.9993156960429401,Oligodendrocyte,0.0002972911628602974
Metap2,5.3902025,0.28886706758484165,0.47050559591558067,0.6139503336250881,0.5392481477286615,0.8674880778913183,Oligodendrocyte,0.06173648511529294
Mettl15,12.003263,-0.4955159545894948,0.43874391564411874,-1.1293967549658877,0.2587305011464499,0.6823706167706582,Oligodendrocyte,0.16597968238142838
Mettl16,5.2394176,0.7908262081039032,0.5801804134111512,1.3630694691230048,0.17286061778190098,0.57607679795577,Oligodendrocyte,0.23951961604702993
Mettl25,11.928063,0.1826238592038895,0.39318204784567995,0.46447659603107705,0.6423063236213171,0.9104647958184561,Oligodendrocyte,0.040736842046286637
Mettl3,4.8199744,-0.39235133817690676,0.4822730845838239,-0.8135459985611372,0.4159050846739154,0.7987687845322329,Oligodendrocyte,0.09757891547170601
Mettl4,2.8567073,-0.1855016250608823,0.6247051576879322,-0.2969426821245304,0.7665102693566264,0.9505818436614304,Oligodendrocyte,0.02201048508960496
Mettl6,4.3329563,-0.11786710310436065,0.6599566783676523,-0.17859824283602233,0.8582531743194759,0.9756167161930811,Oligodendrocyte,0.010720767103469978
Mettl7a1,14.918886,-1.0183916061219307,0.28861810239832797,-3.5285091186568285,0.00041790754877439715,0.008836583065808977,Oligodendrocyte,2.0537156357262436
Mettl8,7.266871,-0.42430372661154614,0.5236425946852984,-0.8102926135459751,0.4177720196104141,0.7995561873442757,Oligodendrocyte,0.09715101159735388
Mettl9,3.8392138,-0.31103241987913016,0.5252989830591396,-0.5921055054548112,0.5537799405162587,0.8707124603194097,Oligodendrocyte,0.0601252405304501
Mex3c,2.7923236,0.6889674267547988,0.6022147941824771,1.1440559637696892,0.2526004286256526,0.676178563514729,Oligodendrocyte,0.16993860153066642
Mfap3,3.0521882,0.04836479562313067,0.7813198345565302,0.06190140514042123,0.9506413485056899,0.9946902193608017,Oligodendrocyte,0.0023121523895457876
Mff,17.023869,0.32907154291103685,0.2438599917529061,1.34942817206552,0.1771994770150671,0.581996354074125,Oligodendrocyte,0.23507973598662107
Mfn1,22.421131,-0.13063969460035793,0.2172552888906222,-0.6013188229729536,0.5476276548855212,0.8692862489666104,Oligodendrocyte,0.06083719032208601
Mfn2,4.0006456,-0.37811993555986306,0.6739081293289289,-0.5610852861151729,0.5747393982313295,0.8793006835332433,Oligodendrocyte,0.05586258923858079
Mfsd14a,5.5507603,-0.9147639492329187,0.5582358877276373,-1.6386691886767963,0.10128217425065224,0.4436159232178568,Oligodendrocyte,0.35299287361048515
Mfsd14b,5.877884,0.6694458542359556,0.5792898210124037,1.1556319996543172,0.24783171330360287,0.6733292272829831,Oligodendrocyte,0.17177253364993977
Mfsd2a,2.7372913,3.826572230848679,1.262133094029837,3.0318294076505836,0.002430765360207274,0.03735702553581705,Oligodendrocyte,1.4276277107290936
Mfsd6,15.964235,0.10109611639833666,0.278551651891579,0.3629349017024908,0.7166535140239063,0.9343897574337517,Oligodendrocyte,0.029471930842102343
Mfsd8,2.8142958,-0.05006070530773571,0.8124980449603773,-0.06161332401750825,0.9508707660716189,0.9946902193608017,Oligodendrocyte,0.0023121523895457876
Mga,20.108294,0.45041169723952296,0.335877109690894,1.3410014682275744,0.1799199759033765,0.5862217280762512,Oligodendrocyte,0.23193808864623872
Mgat3,10.95477,-0.8074903024512113,0.41630649373539097,-1.9396533914372738,0.05242182750132665,0.3108807023579643,Oligodendrocyte,0.5074062355623459
Mgat4c,4.4460087,-0.29238170026026233,0.4927439153172186,-0.5933745525239675,0.5529305153961344,0.8706799289439122,Oligodendrocyte,0.0601414668525083
Mgat5,28.031065,-0.4798477263328907,0.23473180328979285,-2.0442382310695457,0.040930018041560275,0.2689365539080357,Oligodendrocyte,0.5703501643753388
Mgat5b,3.7680469,2.7614592211583235,0.9010522473880898,3.0647048816126454,0.002178848804560981,0.03443479605558746,Oligodendrocyte,1.46300248483476
Mgll,3.9229503,-1.9082501138507124,0.7038361901513958,-2.711213405267277,0.006703746526520019,0.0793834623709167,Oligodendrocyte,1.1002699629270831
Mgrn1,24.811152,-0.1574265989207668,0.21493368712113095,-0.7324426479132856,0.46389843616335213,0.8304924341741504,Oligodendrocyte,0.08066431963809466
Mia2,16.767632,0.4997888423342752,0.3290206251504782,1.5190197942931263,0.1287575136010848,0.5082271152194797,Oligodendrocyte,0.29394216794355893
Mia3,18.146027,0.729390372106402,0.2862574936788451,2.5480219320466477,0.01083356599072567,0.11278680247050901,Oligodendrocyte,0.9477417155083192
Mib1,11.0917225,0.399460893234848,0.305605591964453,1.3071125127884176,0.19117450223914223,0.6024059854729805,Oligodendrocyte,0.2201107216596584
Mical3,46.921432,-0.24527402270476145,0.23744493716702406,-1.0329722150791965,0.30161690155217236,0.7253016659516428,Oligodendrocyte,0.13948132500237245
Micall1,56.545643,-0.004340535916641496,0.2158521277530633,-0.020108840074104368,0.9839565482127689,0.9978546029464825,Oligodendrocyte,0.0009327350034429698
Micos10,3.5104065,-0.8859411566665457,0.5832869678670313,-1.5188769944685425,0.12879346077097512,0.5082271152194797,Oligodendrocyte,0.29394216794355893
Micu1,28.360565,0.612916373079454,0.2594092303932091,2.362739260088792,0.01814042756437863,0.16074725697221065,Oligodendrocyte,0.7938564292404229
Micu2,15.421898,-0.1537927485819983,0.261483267543548,-0.5881552193636456,0.5564281117616829,0.8725224420834035,Oligodendrocyte,0.059223393769768956
Micu3,22.410152,0.017586410760912285,0.2351545753343371,0.07478659828714092,0.9403845049722537,0.9942134111189413,Oligodendrocyte,0.002520382883129873
Mid1,3.5171378,-1.2503697032391214,0.8045478333148081,-1.5541272395048134,0.12015406886123073,0.4915587768645443,Oligodendrocyte,0.30842454509177686
Mideas,9.71299,-0.3088840184117533,0.3293257123593726,-0.9379286427373986,0.3482810823164676,0.7613915041114672,Oligodendrocyte,0.11839197351336976
Mief1,3.7611256,0.2687310715109462,0.7036486800668807,0.38191085853440915,0.7025274857589976,0.9285928645399459,Oligodendrocyte,0.032174657847136884
Mier1,14.535165,0.19000751636584184,0.26737329171173685,0.7106450878074039,0.47730419558495873,0.8345678150347782,Oligodendrocyte,0.07853836779387316
Mier3,4.904998,-0.033498483230328086,0.46459190319551047,-0.07210302848569272,0.942519916117968,0.9946902193608017,Oligodendrocyte,0.0023121523895457876
Miga1,5.3867435,0.003037770280710137,0.5914791600147611,0.005135887257015658,0.9959021728665728,0.9993156960429401,Oligodendrocyte,0.0002972911628602974
Mindy1,7.9783707,-0.7776424604473862,0.5200871716335607,-1.4952156154993417,0.13485817944770945,0.5158062868820298,Oligodendrocyte,0.28751336878680867
Mindy2,7.067537,-0.01664355915718002,0.5304230544267982,-0.03137789547093855,0.974968169328589,0.9978546029464825,Oligodendrocyte,0.0009327350034429698
Mindy3,7.5262127,-0.5389536668874177,0.50699143938318,-1.0630429333148583,0.2877624818317457,0.7143186670322772,Oligodendrocyte,0.146108000465991
Mindy4,2.9677622,1.1697107512030618,0.794943750278852,1.4714383889334917,0.14117259800217244,0.5262433865953322,Oligodendrocyte,0.2788133489865865
Mink1,48.595257,0.23809785652301135,0.14344060050749124,1.659905603299371,0.09693344406396658,0.43668108536945444,Oligodendrocyte,0.3598356189272392
Mios,2.8724072,0.10823541681985258,0.7986873739195177,0.135516624344132,0.8922034211753556,0.9819766066487642,Oligodendrocyte,0.007898858164545912
Mipep,5.738317,0.46316824578353966,0.4882362998182735,0.9486558987030165,0.34279565084733643,0.757032761928652,Oligodendrocyte,0.12088532523315354
Mipol1,7.5242076,-0.25854535984116656,0.5067380920736572,-0.5102149688079608,0.6099008663963869,0.8996661324856012,Oligodendrocyte,0.04591862802749326
Mir100hg,11.5073395,-3.751591556558685,0.7074350676121077,-5.303089609654059,1.1385899496502947e-07,7.349298496058535e-06,Oligodendrocyte,5.13375411313764
Mir6236,3.2389026,-0.644932782560134,0.5956329679457254,-1.08276878088941,0.27891106585479086,0.7024690007392939,Oligodendrocyte,0.15337283598503706
Mir99ahg,39.77505,-0.8597883423785821,0.2383232407585162,-3.6076563059570534,0.0003089754036814205,0.006736495661399676,Oligodendrocyte,2.171565965586315
Mitf,37.706432,-0.3564133672506023,0.18472942766623454,-1.9293805635264722,0.05368363482885693,0.3140319526498308,Oligodendrocyte,0.5030261603551393
Mkln1,26.43037,-0.39242173990685614,0.21044130488913118,-1.864756256446896,0.06221557735355275,0.3415451390617596,Oligodendrocyte,0.4665518912504972
Mknk1,3.909036,1.0878568246704114,0.7269085885807198,1.4965524438147562,0.13450975222336958,0.5151866337499702,Oligodendrocyte,0.28803541304718344
Mkrn1,5.4934893,0.05033504643880707,0.6215699201558604,0.08098050566247705,0.9354574558072387,0.9921694239804212,Oligodendrocyte,0.0034141608930515323
Mkrn2,3.4862874,-0.5938138653299807,0.8616660079018065,-0.6891462119713215,0.4907312614359227,0.844999237904992,Oligodendrocyte,0.07314368273528507
Mks1,4.237169,-0.08914636167027738,0.6354717947788207,-0.14028374257161996,0.8884358088501794,0.9819766066487642,Oligodendrocyte,0.007898858164545912
Mlf2,3.2662017,0.14383015681619366,0.7925842880351475,0.1814698562505638,0.8559987915421171,0.9751033966778944,Oligodendrocyte,0.010949330736534035
Mlh1,4.6262813,-1.0315909931307263,0.6233786785454419,-1.6548384290874127,0.0979572764459937,0.43875727643518336,Oligodendrocyte,0.3577756680430564
Mlh3,13.971002,1.3184876659176437,0.4160264779350411,3.1692397860395656,0.0015283824592877565,0.026400116170007107,Oligodendrocyte,1.578394162074031
Mlip,2.6004426,-1.1194016916211407,1.0116219977044032,-1.106541469206199,0.2684922252241807,0.6953649332208437,Oligodendrocyte,0.15778721427496498
Mllt10,38.66918,-0.20207733411732917,0.18703801320723573,-1.0804078307516563,0.27996061028488206,0.7031713304457384,Oligodendrocyte,0.1529388445370097
Mllt3,13.338916,-0.36698821825646466,0.41657321766590893,-0.8809693054986282,0.37833443364961294,0.7790284577365435,Oligodendrocyte,0.10844667735669215
Mllt6,8.012997,0.6285186250140717,0.380201881964944,1.6531181323085178,0.09830682374492641,0.43969178935367526,Oligodendrocyte,0.3568516441635211
Mlxip,10.709444,-0.9453646360319258,0.4550664615789164,-2.0774210271437092,0.03776271713974369,0.25615152820896936,Oligodendrocyte,0.5915030487638542
Mmaa,4.5104394,0.007717574894957914,0.6306855331219728,0.012236803429999329,0.9902366871289325,0.9978546029464825,Oligodendrocyte,0.0009327350034429698
Mmadhc,3.0538108,-2.0347801509173555,0.9281361320690681,-2.192329423035473,0.028355728690659436,0.2136085114632969,Oligodendrocyte,0.6703814463630663
Mmp16,4.759726,-0.08207352941095197,0.6181207389977884,-0.13277912264200153,0.8943680658635356,0.9819766066487642,Oligodendrocyte,0.007898858164545912
Mms19,7.406625,0.14336021039794003,0.6869378570722016,0.2086945841199606,0.8346866682997359,0.9706723440339671,Oligodendrocyte,0.012927343925421496
Mmut,4.0770245,0.7270355116454887,0.5025126743553886,1.446800347032267,0.14795284956370156,0.5413167503130178,Oligodendrocyte,0.26654853404701034
Mnat1,15.442717,-0.25513951978278265,0.34745785953370184,-0.7343034925880998,0.46276378976229626,0.8304924341741504,Oligodendrocyte,0.08066431963809466
Mob1a,3.4260128,-0.3508853837764443,0.8388636648684494,-0.41828654460968945,0.6757376261841768,0.9181133005439245,Oligodendrocyte,0.037103721015798403
Mob2,10.599915,0.06907121838199605,0.3126211611871409,0.22094223602684632,0.8251374103632881,0.9678714225938754,Oligodendrocyte,0.014182332946659172
Mob3b,39.351017,0.23549170735009264,0.24373155503559904,0.9661929384387553,0.3339476457471484,0.7536867735449077,Oligodendrocyte,0.12280910609860131
Mob4,6.9096212,1.1479185722629708,0.44201249088276245,2.59702745044696,0.009403440883037061,0.10178268516095955,Oligodendrocyte,0.9923260960525716
Mobp,303.28854,-0.38090601972756577,0.22293804679055038,-1.7085734140544697,0.08752999678793512,0.4106610101787438,Oligodendrocyte,0.38651652886790444
Mog,148.05597,0.47697043695979663,0.19571333098409532,2.4370871139000627,0.014806111972301259,0.14054346534698348,Oligodendrocyte,0.8521893423704617
Mon1a,3.5544274,-0.587275347025734,0.9042890369333222,-0.6494332265901802,0.516058393328446,0.8603779412425315,Oligodendrocyte,0.06531073277952308
Mon2,39.340183,0.9627874314592701,0.2442389303570974,3.9419900425030354,8.0808332193612e-05,0.0022626488197494857,Oligodendrocyte,2.6453828466109504
Morc2a,7.2549615,0.3036703985141904,0.5026144146681545,0.6041816343741064,0.5457228898496098,0.8680603788736205,Oligodendrocyte,0.06145006595293354
Morc3,8.460951,0.5067886772367647,0.48626138032150396,1.0422145326484464,0.29731222677943414,0.7235221375503907,Oligodendrocyte,0.14054817626727498
Morf4l1,11.488529,0.1316885646055924,0.2981504371096902,0.4416849624042104,0.6587171928423832,0.914553251047083,Oligodendrocyte,0.03879100209286616
Morf4l2,2.7593133,-0.28273485023182954,0.861778787821414,-0.3280828609701409,0.742849012402916,0.9410346806921138,Oligodendrocyte,0.026394370881275404
