gene_name,Control-1 Day 3 Rep 1,Control-1 Day 3 Rep 2,Control-1 Day 5 Rep 1,Control-1 Day 5 Rep 2,FSHD2-1 Day 3 Rep 1,FSHD2-1 Day 3 Rep 2,FSHD2-1 Day 5 Rep 1,FSHD2-1 Day 5 Rep 2
RNU6-1013P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGCG,1202.00142,1575.99759,733.9995799999999,898.99979,1150.99568,795.00006,685.99984,797.9995799999999
MIR4668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNU6-710P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL138756.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUSD1,48.0,38.999945,41.99999,30.999985467214,40.0000083,50.00003,36.00001952781,51.0
RNU6-855P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RF00019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL158824.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTBP3,393.42878,516.215,285.0462,367.43542,567.185346,483.99939,430.96828,413.349
RN7SL57P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA5SP295,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
RN7SL430P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSPE1P28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL359073.1,0.0,0.0,0.0,0.0,1.0009,1.00101,0.0,0.0
HSDL2,652.9996,654.0,794.99959,809.0002900000001,833.0006,871.99976,848.8121,862.0001699999999
C9orf147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIAA1958,60.8407,59.7579,52.70873,53.7153,75.3727,87.8066,88.27879999999999,75.31649999999999
AL445187.1,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0
INIP,329.65430000000003,402.3942300000001,215.36368,211.53308,379.5553,328.10790000000003,253.261448,274.83495298800005
AL390067.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNX30,43.40371,56.44741,30.04165,23.00001,77.22466,60.13209,45.0,54.121500000000005
SLC46A2,0.0,2.64003,2.0,0.0,0.0,0.0,1.0,0.0
AL139041.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF883,35.00002,39.99999,42.99994,55.0,51.0,43.99999,57.0,53.0
MUPP,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ZNF883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFP37,78.00002,58.0,58.006800000000005,72.5552,65.2019,44.0021,38.004,46.00987000000001
AL162588.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL449105.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL449105.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL449105.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL449105.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL449105.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM225B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM225A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC31A2,1173.8165,1313.7042,892.94547,753.0396999999999,1026.6546,928.20303,744.12248,891.2307000000001
FKBP15,507.1814684,463.2956298,448.369,422.96036,594.3417999999999,640.79713,504.87761,586.76958
SLC31A1,453.53331,579.44406,408.2983,346.25521,639.87568,639.00186,512.6237,528.83145
CDC26,438.76367,584.1147100000001,432.61245,385.52042,527.82995,501.14636,418.70545,519.0799000000001
PRPF4,662.741,714.122,485.493,437.8879,776.9860000000001,744.866,597.8885,659.0740000000001
RNF183,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0
WDR31,42.1139,49.77738,58.01315000000001,59.53419999999999,76.7484,73.42461,89.40104000000001,97.5122
BSPRY,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0
HDHD3,93.06074,115.04722,135.11398,159.04702999999998,133.15881000000002,151.10979,182.06453,229.5571
ALAD,539.0015,784.0003800000001,730.99958,784.0001000000001,592.79603,614.2148500000001,671.00063,713.0036100000001
POLE3,1286.27143,1519.9969,912.0,863.0,1440.94362,1380.63915,1064.8412,1095.9014
C9orf43,9.0,5.0,3.0,7.0,4.0,14.0,12.09357,15.09628
RGS3,1897.99143974,2074.359544,1538.53228,1552.9650678000005,1043.607123,966.96777,1244.4591200127927,1298.28848351699
AL162727.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL162727.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL162727.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL157702.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL157702.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL162393.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF618,78.0002,79.00017,69.00034,102.00007,131.02145,113.00034,98.01246,112.00047
AMBP,5.0,3.0,5.0,1.0,6.0,5.0,1.0,1.0
KIF12,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
COL27A1,33.38153,28.31567,22.465940000000003,23.13998,29.03898,27.113513,24.415526,29.86906
MIR455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORM1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ORM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKNA,19.68382,11.53175,9.10289,18.82905,46.121892,21.442944,26.897891370000004,39.315827500000005
AL138895.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WHRN,7.0008420000000005,7.000453,7.0003,10.0,36.0,21.20873,22.001382,18.02496
AL138895.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL160275.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP6V1G1,1580.9962,1743.99829,1490.00198,1434.00437,1820.00474,1608.9994900000002,1505.9981,1694.00172
TMEM268,34.6506,26.3027,32.031196,31.25511,40.0760784,26.4619,43.49687,33.63194
RF00019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEX53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEX48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL160275.1,0.0,0.0,0.0,1.00087,0.0,0.0,0.0,0.0
AL390240.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFSF15,16.902250000000002,7.63793,10.48826,8.84447,8.75874,8.53584,7.210504,11.630277
AL133412.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEC1,3.0,8.03819,8.32976,6.01256,3.05739,2.05297,8.20311,5.0
TNFSF8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNC,641.5661600157747,737.5437260203514,68.39744800000001,82.32477999999999,1081.5333399999995,848.953531108694,563.76255,624.26386
AL162425.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL355601.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL691420.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RF00004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL691426.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAPPA,53.0,68.0,33.000016,41.0,104.0,114.0,101.99999,101.00002
PAPPA-AS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL137024.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAPPA-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASTN2,156.2661,155.60325,186.1757,174.0886,157.3684,170.61617,166.4497,215.4706
ASTN2-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL133284.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIM32,456.0002,555.0,460.00030328077,430.9992,557.0001,543.000000977103,504.99998,534.0001199999999
AL157829.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL10P3,2.08647,2.08834,1.04522,0.0,4.1556,3.11284,0.0,3.1472
SNORA70C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RN7SKP128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RN7SKP125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL445644.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL161630.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL35AP22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL160272.2,17.81006,34.6861,44.50625,26.78483,22.86331,28.93006,35.7695,33.0741
TLR4,156.18343436,188.7632621,121.89111,153.22076355800002,186.503661,157.0283943,127.90332374,118.7647318
RNU6-1082P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL160272.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL354754.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPT1P9,3.10382,2.07323,4.12452,2.06945,2.06722,2.06399,3.08474,3.07964
AL355592.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TUBB4BP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRINP1,13.0,11.0,23.0,21.0,38.0,45.0,58.0,58.0
AC006288.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL441989.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR147A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK5RAP2,829.0004032233999,1039.00032265,620.9993700000001,633.00037,1113.1069,922.0140370601398,697.9999799999999,767.9996200864364
MEGF9,123.662,144.668,135.845,153.618,151.42,178.595,125.673,164.258
AHCYP2,0.0,0.0,0.0,1.00073,0.0,0.0,0.0,0.0
FBXW2,871.8609299999999,991.9184,635.1352999999999,652.1181100000001,1069.3634,800.5527500000001,678.6086799999999,777.08177
B3GNT10,77.0,59.0,89.0,83.439,86.0,94.63675,96.0,102.5732
AL161911.1,0.0,2.0,2.0,2.0,0.0,1.0,0.0,5.0
PSMD5,951.76545,990.24921,847.47084,812.8531999999999,1144.99743,1143.96913,889.7787999999999,1052.8996400000003
CUTALP,118.38317,103.47091,90.35255999999998,119.713,113.54353,108.33822000000002,123.51278,126.56443
PHF19,216.99995906,257.000003548,84.0,96.999968,268.00004,195.0000632,136.0,146.999957
TRAF1,13.00000927882,17.0,19.0000004445,21.0000187755,15.00000622292,15.00000180617,18.00003822515,17.000000427783
C5,22.77457,17.22999,10.03208,8.28344,22.50821,15.31042,9.0,18.36235
CNTRL,80.00009,80.9999200149923,56.999992,53.99995,83.99999000000001,86.00005,72.00002,51.99997946999999
RAB14,1837.0038,2191.0032,1430.9975000000002,1436.9977,2227.9963,1695.9993,1325.0030000000002,1563.9987999999998
RN7SL181P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSN,15489.122639999998,16490.83988,15177.94257,15812.504520000002,15732.67,15661.6257,12916.24544,14109.585839999998
AL513122.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL513122.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSN-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STOM,793.5757,851.6017999999999,494.3245,515.2639,707.0668,689.5888,504.5934,505.4182
AL359644.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GGTA1P,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
RN7SL187P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMGB1P37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAB2IP,56.000006,67.99998,72.0,86.99995363000001,101.999974,75.999983,90.99998446171,102.00003
AL357936.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL596244.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTLL11,21.0,16.999969999999998,41.99999,50.00001,74.00005,57.0,80.00005,89.00001
TTLL11-IT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFA8,1239.0,1441.0,1295.0,1362.0,1531.0,1500.0,1559.0,1717.0
MORN5,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0
LHX6,0.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0
RBM18,1149.1167,1443.2441,1450.719,1309.696,1261.876,1171.6285,1176.6097,1221.801
MRRF,488.3217,555.36798,507.85267,452.91595,528.40967,500.659302,459.5566499999999,528.37752
PTGS1,207.00004,252.0,296.99913,292.00008,144.99996,138.99998379689,170.999903438,191.99986
AL162424.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL359636.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL359636.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR1J1,0.0,1.05819,0.0,0.0,0.0,0.0,0.0,0.0
OR1J2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR1J4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR1N1,0.0,0.0,0.0,0.0,0.0,0.0,0.99999982,0.0
OR1N2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR1L8,1.00135,0.0,1.0,1.0,1.0,2.0067299,2.0,1.0
OR1H1P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR1Q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR1B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
OR1L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR1L3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TLK1P1,0.0,0.0,0.0,0.0,0.0,1.00912,0.0,0.0
OR1L4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR1L6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SKA2P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR5C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDCL,306.2698,335.6678,229.6434,273.9763,358.2988,364.4981,301.9644,337.2469
OR1K1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
KRT18P67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RC3H2,1559.47971,1737.01922,1428.506122,1556.638878874,2078.5828999999994,1996.40716,2039.01244,2081.95633
SNORD90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB6,170.0,197.0,204.0,198.0,244.0,222.0,241.0,276.0
ZBTB26,79.0,72.0,81.0,57.0,105.0,100.0,91.0,92.0
AC007066.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RABGAP1,202.6182760714421,191.24205,290.14508,351.15726,322.1312,425.17831,380.5923164,417.649202
RNY1P15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC007066.1,0.0,0.0,0.0,0.0,1.03141,0.0,0.0,0.0
GPR21,0.0,0.0,0.0,0.0,1.00024,0.0,1.00063,0.0
AL365338.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MIR600HG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STRBP,18.1969,16.23485,15.06203,27.0,14.237132883849998,16.14103,13.173827931800002,19.024610000000003
MIR600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRB2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
DENND1A,52.08664,58.22587029999999,65.09927499999999,70.47797,63.05439858500001,61.0892453,76.1222129,90.093953992
MIR601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR7150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL445489.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL390774.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL390774.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIGFP2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
LHX2,8.0,0.0,1.0,1.0,4.0,1.0,0.0,3.999992
AC006450.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC006450.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC006450.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEK6,1497.0001435200002,1876.0004006469703,1583.99661,1545.9992800881937,1966.994820086926,1888.0039895,1457.9991652268504,1701.0
AL162724.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL162724.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMB7,3922.003959,4319.00046,3860.0002,3622.9956,4662.997148,4626.99749,4394.00032,4727.002849999999
ADGRD2,7.36257,15.2778,10.7503,11.7944,20.0338,22.9678,19.4423,30.4947
NR5A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL354979.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NR6A1,16.2761,27.7767,39.9072,24.8656,24.3293,25.767,25.6102,38.9535
AL669818.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RN7SL302P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR181A2HG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR181A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR181B2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL354928.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OLFML2A,1946.88337,2440.87578881,3617.1276,3649.7574,3488.82756,2850.3604,4232.8002,5438.5018
WDR38,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0
RPL35,8364.4832,7909.4452,7643.5504,6754.35767,9127.285270000002,9940.3421,7069.26531,8542.789910000001
ARPC5L,547.00044,681.0004600000001,566.00033,565.0004,814.0004,494.99977,461.0,805.99968
GOLGA1,291.406781,328.941084,266.0002,215.0,300.50349,298.9999,311.0002,308.99981
RNU4-82P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCAI,129.93504,152.313,142.03333999999998,143.53183,175.49704,192.64263,155.04154,180.312
FXNP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP6C,1177.0017000000005,1087.9996,1099.9997,1160.995,1266.0007,1306.0029,1112.0001,1271.0018
PRPS1P2,0.0,1.01839,3.04535,0.0,2.03853,2.01897,0.0,3.05209
RPSAP76,1.01642,0.0,1.01738,2.03974,0.0,0.0,0.0,0.0
RABEPK,326.5109,403.3003,294.81779,252.99502,535.1957,484.0545000000001,389.1976,428.8415
HSPA5,20788.6,26757.6,11537.8,10965.1,19621.6,18556.8,10768.1,12650.1
AL354710.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAPVD1,923.60058,1112.080918,910.0212013399998,845.0048204000001,1300.7186900000002,1374.69836,1260.538049230224,1307.0742276
AL354710.1,0.0,0.0,0.0,1.18896,0.0,1.15922,1.15374,0.0
RNU6-1020P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL627223.1,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
RF00017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAPKAP1,459.85685,488.2725621961557,345.0879637,380.00212236272006,455.09219,418.09622,329.000974,388.0727800799559
RN7SL30P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL162584.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNRNPA1P15,0.0,0.0,0.0,0.0,0.0,0.0,1.00676,2.01536
AL358074.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PBX3,162.000074,137.99992830000002,86.00004,87.99997000000002,120.9998943625,135.9999700100593,107.0,137.000049419
AL589923.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL162391.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MVB12B,53.99999,51.0,47.0,64.0,91.99995,40.0,85.0,114.39969
NRON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RF00108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL356309.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL356309.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL356309.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL161908.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMX1B,0.0,2.297719,1.0839095,2.403456,4.247269,0.0,2.054617,3.344855
AL161908.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB43,1116.8509,1313.77292,1218.929,1154.8123,1475.7213,1520.363,1298.1277,1414.7952
ZBTB34,12.9999955,25.999973,20.999960960000003,23.9999763,32.0000493,43.9999943,25.9999688,33.00004453
RALGPS1,30.372336,24.768746,29.999944,24.021141,45.99999830357,32.20339,23.74879,41.99998
ANGPTL2,788.9999399999999,858.0002999999999,679.00015,683.00042,2485.9951,1889.00252,1502.0019900000002,1569.00288
AL450263.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GARNL3,8.034393,5.999995042743299,12.000013000000004,4.999995519247,8.999998999999999,13.062475,3.0,11.189773
AL450263.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL445222.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC2A8,176.00002,276.66521,218.99991963563,224.0000000739537,264.0005,144.99999999999997,133.000035,203.00003
ZNF79,108.0001,129.0001,109.0,118.0,153.00004,156.0,138.0,169.0
RPL12,5357.27196,4108.60324,4554.300249999999,4460.25818,6411.75341,7086.69048,4940.232920000001,5850.431809999999
SNORA65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRSAM1,307.99965,360.9994700000001,291.00006,303.000440658614,347.99959,287.00035999999994,303.00043,320.00053999999994
RF00019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM129B,703.00048,972.9995,391.0003,402.00029,507.9999,366.00029,289.00008,378.9998000000001
STXBP1,397.70668,401.075260456584,242.165144466,209.71675329644,380.0225400000001,358.65702120000003,271.33438,319.85196
AL162426.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTRH1,478.89042,503.25188,412.96804,434.42167,380.10794,382.3027,360.5499,412.52894
MIR3911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFAP157,18.02687,15.602547,33.71508,21.220021,30.029620455176,40.97453,19.658620000000003,29.85273
TTC16,4.86592,4.46158,8.16599,3.56813,9.81983,7.6272,6.51093,8.24802
TOR2A,58.00003400000001,76.00004,48.00008,46.9999634876,99.000065,104.000001,71.9999719087,61.00000000000001
SH2D3C,2.0,2.0,1.0,5.0,2.0,4.0,5.0,7.0
AL162586.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK9,198.0001,265.0004,185.99957,176.00008000000005,365.0004,252.0003,208.99987,278.99962
MIR3960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR2861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FPGS,2425.0045858,2757.0017012739995,2319.9969600256995,2366.001730239031,3035.000870026898,2937.0034800000008,2560.0022117075505,2790.9980200000005
ENG,3267.99856,3692.99747,1251.99515,1385.9964,4183.994659999999,4138.0009,1732.99621,1894.0
AL162586.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RF00019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA5SP296,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
AK1,9984.5441,12128.9166,13087.06,12126.5645,13364.37,13286.5954,14045.184,14436.9749
AL157935.2,130.65044419999998,117.25240109648,141.5713,77.13476999999999,161.6216,102.318000451774,171.60421117994,264.13553
MIR4672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST6GALNAC6,893.5441950000001,1016.0638898551802,649.9393500684585,684.5034056110001,1018.07459,777.16116204269,676.2016083513195,803.6810576756
ST6GALNAC4,1664.0020900000002,1836.00049,1557.0036200000002,1679.00006,2239.00237,2341.00428,1667.00195,1836.0041100000003
PIP5KL1,8.02014,11.13921,2.51771,4.03027,15.841957,12.271722,8.859250000000001,7.06623
AL157935.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPM2,480.9991,559.001,335.0003,303.0006,637.00067,585.00082,373.0002,410.99952
FAM102A,45.9999966,35.0,28.00004,36.000012000000005,82.99996,69.0,52.000005133,76.00000870000001
AL360268.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAIF1,62.2239297,96.74765,58.28773,72.153113,121.23201,57.39529,59.08119,80.53867
SLC25A25,453.0000197,570.0004,455.999660153,559.0004436,613.000445,580.0005507,502.00029753492,560.00045
AL360268.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A25-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTGES2,155.000578,182.9998,111.99997,121.99997,204.9996,154.99993999999998,115.999932,152.99970000000002
AL590708.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCN2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C9orf16,734.0,794.0002999999999,801.0,850.49335,989.88689,1104.8348,955.683651,1077.91645
CIZ1,417.80876748,334.22580317,332.1203113000001,333.08309001184745,409.2460890166,397.25615,294.53876189999994,387.1260929000001
DNM1,7.32657,9.593018,4.24366,3.333892,18.54981,16.56689,18.85307,20.25559
MIR199B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR3154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLGA2,674.00466,734.0635819179702,716.15106,823.37582,884.8885404599998,964.59661,895.45761,985.51384
SWI5,367.73784,433.37113,444.30366,428.09145,488.8684,416.25202,434.49298,480.7925
TRUB2,840.9272299999999,1001.58043,888.47403,810.9162100000001,1064.03777,1117.6146700000002,1131.821,1162.9301899999998
AL359091.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COQ4,519.1798699999999,502.02181,374.56421,397.0946,633.465,559.68984,492.414,512.9330199999999
SLC27A4,247.9998,315.0,235.00001,237.9997,219.9996,176.0001,239.00049,267.0
TMSB4XP4,110.883,109.41,100.709,64.7225,169.074,154.604,139.704,118.043
URM1,844.00048,1044.0008,591.99965,719.99966,993.9994,779.9999,731.0005,814.0
AL359091.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL359091.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR219A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR219B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CERCAM,1672.99738,1958.566139,1173.02284,1058.02714,2103.718108,1945.1184,1407.1580299999998,1672.62018
AL359091.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL359091.2,0.0,1.00709,0.0,0.0,1.0064,0.0,0.0,0.0
ODF2,497.7186206419999,559.2096837010001,345.0623,287.10546,598.63702,498.00341,424.00008,462.20009479537
